market,latitude,longitude,commodity,unit,month,year,price
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2008,87754.55
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2008,30000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2008,120000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2008,11000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2008,30000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2008,110000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2008,100000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2008,32500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2008,102500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2008,105000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2008,33909
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2008,107273
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2008,108182
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2008,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2008,120000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2009,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2009,120000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2009,120000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2009,45000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2009,120000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2009,100000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2009,43000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2009,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2009,100000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2009,39500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2009,123000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2009,91500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2009,40500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2009,122500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2009,90625
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2009,39333.33
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2009,121250
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2009,95000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2009,40000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2009,125000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2009,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2009,105000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2009,45000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2009,110000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2009,45000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2009,125000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2009,54000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2009,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2010,55000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2010,150000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2010,55000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2010,130000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2010,55000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2010,150000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2010,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2010,125000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2010,45000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2010,115000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2010,32308
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2010,115769
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2010,30545
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2010,109136
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2010,33042
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2010,113333
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2010,32500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2010,110000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2010,33308
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2010,105846
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2010,31800
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2010,114500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2010,33786
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2010,125857
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2011,28000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2011,90875
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2011,110000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2011,37625
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2011,129000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2011,138500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2011,40416.6
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2011,135000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2011,149666.6
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2011,38182
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2011,120000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2011,42500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2011,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2011,140000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2011,43875
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2011,44000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2011,140000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2011,150000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2011,45591
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2011,140000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2011,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2011,42375
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2011,134375
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2011,132500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2011,43286
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2011,147857
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2011,122000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2011,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2011,148100
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2011,147500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2011,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2011,163750
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2011,156667
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2011,42000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2011,165714
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2012,44808
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2012,175385
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2012,161615
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2012,45462
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2012,169231
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2012,163077
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2012,48188
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2012,190625
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2012,167500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2012,50909
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2012,219545
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2012,155455
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2012,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2012,223846
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2012,160000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2012,63600
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2012,194500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2012,160000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2012,52462
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2012,176846
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2012,165000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2012,54000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2012,158900
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2012,155500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2012,56250
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2012,176875
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2012,161250
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2012,54500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2012,192400
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2012,164000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2012,70417
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2012,186667
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2012,170000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2012,86000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2012,201111.11
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2013,90000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2013,230000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2013,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2013,90000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2013,158909.09
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2013,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2013,87000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2013,187916.75
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2013,105000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2013,83000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2013,190000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2013,105000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2013,77600
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2013,190000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2013,104700
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2013,58666.67
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2013,163333.33
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2013,106666.67
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2013,58125
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2013,152083.25
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2013,107083.25
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2013,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2013,155000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2013,105000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2013,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2013,151250
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2013,111666.75
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2013,59000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2013,139583.25
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2013,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2013,54000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2013,137500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2013,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2013,56500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2013,135000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2014,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2014,135000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2014,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2014,135000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2014,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2014,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2014,60000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2014,141667
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2014,58173.08
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2014,141153.85
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2014,55750
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2014,133750
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2014,50727
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2014,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2014,47750
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2014,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2014,46808
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2014,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2014,37250
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2014,130000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2014,140000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2014,44038
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2014,163462
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2015,40500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2015,163182
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2015,164091
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2015,42167
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2015,161667
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2015,165000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2015,50833
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2015,165417
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2015,162083
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2015,51364
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2015,171818
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2015,168636
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2015,57583
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2015,179375
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2015,170833
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2015,51117
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2015,169444
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2015,184444
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2015,53595
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2015,163310
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2015,184036
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2015,56067
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2015,171833
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2015,185500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2015,58222
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2015,164167
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2015,171917
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2015,66573
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2015,180521
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2015,191042
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2015,67038
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2015,192051
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2015,193885
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2015,66432
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2015,185000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2016,75660
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2016,180792
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2016,187056
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2016,69750
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2016,188000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2016,186750
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2016,73019
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2016,175037
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2016,175883
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2016,73176
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2016,188241
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2016,187222
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2016,69889
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2016,169861
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2016,170720
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2016,55042
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2016,172604
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2016,169021
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2016,63141
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2016,163426
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2016,169611
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2016,64965
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2016,155000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2016,170417
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2016,66530
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2016,160227
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2016,175833
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2016,68695
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2016,161583
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2016,178550
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2016,69093
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2016,156148
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2016,179806
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2016,82367
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2016,148167
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2017,102000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2017,168125
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2017,176307.69
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2017,110183.33
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2017,187500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2017,180000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2017,112934.78
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2017,185722.22
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2017,189136.36
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2017,110750
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2017,190000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2017,190000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2017,74000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2017,171500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2017,89000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2017,185000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2017,199000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2017,70250
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2017,185000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2017,208500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2017,73417
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2017,184500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2017,195500
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2017,66700
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2017,182500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2017,196333.33
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2017,57591.67
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2017,185000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2017,199000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2017,55812.5
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2017,191875
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2017,202000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2017,50650
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2017,185000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2018,52965
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2018,191833.33
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2018,191388.89
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2018,55000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2018,191785.71
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2018,179375
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2018,62722.22
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2018,197222.22
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2018,190000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2018,57500
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2018,197500
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2018,190000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,5,2018,49000
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,5,2018,165000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,5,2018,190000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,6,2018,45875
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,6,2018,168333.33
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,6,2018,180000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,7,2018,41400
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,7,2018,164166.67
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,7,2018,172083.33
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,8,2018,42221.43
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,8,2018,158571.43
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,8,2018,168214.29
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,9,2018,49045.45
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,9,2018,326363.64
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,9,2018,177272.73
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,10,2018,33760.42
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,10,2018,161250
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,10,2018,175000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,11,2018,41704.55
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,11,2018,183181.82
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,11,2018,174636.36
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,12,2018,43531.25
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,12,2018,168000
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,1,2019,43275
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,1,2019,165250
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,1,2019,165850
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,2,2019,43077.78
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,2,2019,166222.22
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,2,2019,152222.22
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,3,2019,46468.18
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,3,2019,169090.91
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,3,2019,161909.09
Dodoma (Majengo),-7.29067,36.340375,Maize,100 KG,4,2019,57908.33
Dodoma (Majengo),-7.29067,36.340375,Rice,100 KG,4,2019,175000
Dodoma (Majengo),-7.29067,36.340375,Beans,100 KG,4,2019,160000
